UNIQUE_KEY,PRODUCT_TITLE,PRODUCT_DESCRIPTION,STYLE#,AVAILABLE_SIZES,BRAND_LOGO_IMAGE,THUMBNAIL_IMAGE,COLOR_SWATCH_IMAGE,PRODUCT_IMAGE,SPEC_SHEET,PRICE_TEXT,SUGGESTED_PRICE,CATEGORY_NAME,SUBCATEGORY_NAME,COLOR_NAME,COLOR_SQUARE_IMAGE,COLOR_PRODUCT_IMAGE,COLOR_PRODUCT_IMAGE_THUMBNAIL,SIZE,PIECE_WEIGHT,PIECE_PRICE,DOZENS_PRICE,CASE_PRICE,PRICE_GROUP,CASE_SIZE,INVENTORY_KEY,SIZE_INDEX,SANMAR_MAINFRAME_COLOR,MILL,PRODUCT_STATUS,COMPANION_STYLE,MSRP,MAP_PRICING,FRONT_MODEL_IMAGE_URL,PRODUCT_MEASUREMENTS
1293621,BELLA+CANVAS ® Unisex Jersey Short Sleeve Tee. BC3001,Retail fit Tear-away label Side seamed Shoulder taping Solid Colors: 4.2-ounce 100% Airlume combed and ring spun cotton 32 singles Ash: 99/1 Airlume combed and ring spun cotton/poly Athletic Heather/Black Heather: 90/10 Airlume combed and ring spun cotton/poly Heather CVC/Blend Colors: 52/48 Airlume combed and ring spun cotton/poly Prism: 99/1 Airlume combed and ring spun cotton/poly ,BC3001,Unisex Sizes: XS-5XL,Bella Logo 2000.jpg,BC3001TN.jpg,BC3001sw.jpg,BC3001.jpg,SpecSheetMeasurements_BC3001.pdf,Size,12.14,T-Shirts , ,Aqua,bc_aqua.gif,BC3001_aqua_flat_front.jpg,BC3001_aqua_flat_frontTN.jpg,2XL,0.4000,7.07,7.07,6.07,CX,72,129362,1,Aqua,Bella + Canvas,Regular,BC3001|BC3001CVC|BC3501|BC6004|BC3001Y|BC3001U|BC3005,12.14,,https://cdnm.sanmar.com/imglib/mresjpg/2018/f3/BC3001_aqua_flat_front.jpg,SpecSheetMeasurements_BC3001.pdf,
1293632,BELLA+CANVAS ® Unisex Jersey Short Sleeve Tee. BC3001,Retail fit Tear-away label Side seamed Shoulder taping Solid Colors: 4.2-ounce 100% Airlume combed and ring spun cotton 32 singles Ash: 99/1 Airlume combed and ring spun cotton/poly Athletic Heather/Black Heather: 90/10 Airlume combed and ring spun cotton/poly Heather CVC/Blend Colors: 52/48 Airlume combed and ring spun cotton/poly Prism: 99/1 Airlume combed and ring spun cotton/poly ,BC3001,Unisex Sizes: XS-5XL,Bella Logo 2000.jpg,BC3001TN.jpg,BC3001sw.jpg,BC3001.jpg,SpecSheetMeasurements_BC3001.pdf,Size,14.66,T-Shirts , ,Aqua,bc_aqua.gif,BC3001_aqua_flat_front.jpg,BC3001_aqua_flat_frontTN.jpg,3XL,0.4500,8.33,8.33,7.33,CT,60,129363,2,Aqua,Bella + Canvas,Regular,BC3001|BC3001CVC|BC3501|BC6004|BC3001Y|BC3001U|BC3005,14.66,,https://cdnm.sanmar.com/imglib/mresjpg/2018/f3/BC3001_aqua_flat_front.jpg,SpecSheetMeasurements_BC3001.pdf,
1293643,BELLA+CANVAS ® Unisex Jersey Short Sleeve Tee. BC3001,Retail fit Tear-away label Side seamed Shoulder taping Solid Colors: 4.2-ounce 100% Airlume combed and ring spun cotton 32 singles Ash: 99/1 Airlume combed and ring spun cotton/poly Athletic Heather/Black Heather: 90/10 Airlume combed and ring spun cotton/poly Heather CVC/Blend Colors: 52/48 Airlume combed and ring spun cotton/poly Prism: 99/1 Airlume combed and ring spun cotton/poly ,BC3001,Unisex Sizes: XS-5XL,Bella Logo 2000.jpg,BC3001TN.jpg,BC3001sw.jpg,BC3001.jpg,SpecSheetMeasurements_BC3001.pdf,Size,17.16,T-Shirts , ,Aqua,bc_aqua.gif,BC3001_aqua_flat_front.jpg,BC3001_aqua_flat_frontTN.jpg,4XL,0.5800,9.58,9.58,8.58,CQ,24,129364,3,Aqua,Bella + Canvas,Regular,BC3001|BC3001CVC|BC3501|BC6004|BC3001Y|BC3001U|BC3005,17.16,,https://cdnm.sanmar.com/imglib/mresjpg/2018/f3/BC3001_aqua_flat_front.jpg,SpecSheetMeasurements_BC3001.pdf,
1293651,BELLA+CANVAS ® Unisex Jersey Short Sleeve Tee. BC3001,Retail fit Tear-away label Side seamed Shoulder taping Solid Colors: 4.2-ounce 100% Airlume combed and ring spun cotton 32 singles Ash: 99/1 Airlume combed and ring spun cotton/poly Athletic Heather/Black Heather: 90/10 Airlume combed and ring spun cotton/poly Heather CVC/Blend Colors: 52/48 Airlume combed and ring spun cotton/poly Prism: 99/1 Airlume combed and ring spun cotton/poly ,BC3001,Unisex Sizes: XS-5XL,Bella Logo 2000.jpg,BC3001TN.jpg,BC3001sw.jpg,BC3001.jpg,SpecSheetMeasurements_BC3001.pdf,Size,9.6,T-Shirts , ,Army,bc_army.gif,BC3001_army_flat_front.jpg,BC3001_army_flat_frontTN.jpg,XS,0.2200,5.80,5.80,4.80,CR,72,129365,1,Army,Bella + Canvas,Regular,BC3001|BC3001CVC|BC3501|BC6004|BC3001Y|BC3001U|BC3005,9.6,,https://cdnm.sanmar.com/imglib/mresjpg/2018/f3/BC3001_army_flat_front.jpg,SpecSheetMeasurements_BC3001.pdf,
1293652,BELLA+CANVAS ® Unisex Jersey Short Sleeve Tee. BC3001,Retail fit Tear-away label Side seamed Shoulder taping Solid Colors: 4.2-ounce 100% Airlume combed and ring spun cotton 32 singles Ash: 99/1 Airlume combed and ring spun cotton/poly Athletic Heather/Black Heather: 90/10 Airlume combed and ring spun cotton/poly Heather CVC/Blend Colors: 52/48 Airlume combed and ring spun cotton/poly Prism: 99/1 Airlume combed and ring spun cotton/poly ,BC3001,Unisex Sizes: XS-5XL,Bella Logo 2000.jpg,BC3001TN.jpg,BC3001sw.jpg,BC3001.jpg,SpecSheetMeasurements_BC3001.pdf,Size,9.6,T-Shirts , ,Army,bc_army.gif,BC3001_army_flat_front.jpg,BC3001_army_flat_frontTN.jpg,S,0.2700,5.80,5.80,4.80,CR,72,129365,2,Army,Bella + Canvas,Regular,BC3001|BC3001CVC|BC3501|BC6004|BC3001Y|BC3001U|BC3005,9.6,,https://cdnm.sanmar.com/imglib/mresjpg/2018/f3/BC3001_army_flat_front.jpg,SpecSheetMeasurements_BC3001.pdf,
1293653,BELLA+CANVAS ® Unisex Jersey Short Sleeve Tee. BC3001,Retail fit Tear-away label Side seamed Shoulder taping Solid Colors: 4.2-ounce 100% Airlume combed and ring spun cotton 32 singles Ash: 99/1 Airlume combed and ring spun cotton/poly Athletic Heather/Black Heather: 90/10 Airlume combed and ring spun cotton/poly Heather CVC/Blend Colors: 52/48 Airlume combed and ring spun cotton/poly Prism: 99/1 Airlume combed and ring spun cotton/poly ,BC3001,Unisex Sizes: XS-5XL,Bella Logo 2000.jpg,BC3001TN.jpg,BC3001sw.jpg,BC3001.jpg,SpecSheetMeasurements_BC3001.pdf,Size,9.6,T-Shirts , ,Army,bc_army.gif,BC3001_army_flat_front.jpg,BC3001_army_flat_frontTN.jpg,M,0.3000,5.80,5.80,4.80,CR,72,129365,3,Army,Bella + Canvas,Regular,BC3001|BC3001CVC|BC3501|BC6004|BC3001Y|BC3001U|BC3005,9.6,,https://cdnm.sanmar.com/imglib/mresjpg/2018/f3/BC3001_army_flat_front.jpg,SpecSheetMeasurements_BC3001.pdf,
1293654,BELLA+CANVAS ® Unisex Jersey Short Sleeve Tee. BC3001,Retail fit Tear-away label Side seamed Shoulder taping Solid Colors: 4.2-ounce 100% Airlume combed and ring spun cotton 32 singles Ash: 99/1 Airlume combed and ring spun cotton/poly Athletic Heather/Black Heather: 90/10 Airlume combed and ring spun cotton/poly Heather CVC/Blend Colors: 52/48 Airlume combed and ring spun cotton/poly Prism: 99/1 Airlume combed and ring spun cotton/poly ,BC3001,Unisex Sizes: XS-5XL,Bella Logo 2000.jpg,BC3001TN.jpg,BC3001sw.jpg,BC3001.jpg,SpecSheetMeasurements_BC3001.pdf,Size,9.6,T-Shirts , ,Army,bc_army.gif,BC3001_army_flat_front.jpg,BC3001_army_flat_frontTN.jpg,L,0.3300,5.80,5.80,4.80,CR,72,129365,4,Army,Bella + Canvas,Regular,BC3001|BC3001CVC|BC3501|BC6004|BC3001Y|BC3001U|BC3005,9.6,,https://cdnm.sanmar.com/imglib/mresjpg/2018/f3/BC3001_army_flat_front.jpg,SpecSheetMeasurements_BC3001.pdf,
1293655,BELLA+CANVAS ® Unisex Jersey Short Sleeve Tee. BC3001,Retail fit Tear-away label Side seamed Shoulder taping Solid Colors: 4.2-ounce 100% Airlume combed and ring spun cotton 32 singles Ash: 99/1 Airlume combed and ring spun cotton/poly Athletic Heather/Black Heather: 90/10 Airlume combed and ring spun cotton/poly Heather CVC/Blend Colors: 52/48 Airlume combed and ring spun cotton/poly Prism: 99/1 Airlume combed and ring spun cotton/poly ,BC3001,Unisex Sizes: XS-5XL,Bella Logo 2000.jpg,BC3001TN.jpg,BC3001sw.jpg,BC3001.jpg,SpecSheetMeasurements_BC3001.pdf,Size,9.6,T-Shirts , ,Army,bc_army.gif,BC3001_army_flat_front.jpg,BC3001_army_flat_frontTN.jpg,XL,0.3500,5.80,5.80,4.80,CR,72,129365,5,Army,Bella + Canvas,Regular,BC3001|BC3001CVC|BC3501|BC6004|BC3001Y|BC3001U|BC3005,9.6,,https://cdnm.sanmar.com/imglib/mresjpg/2018/f3/BC3001_army_flat_front.jpg,SpecSheetMeasurements_BC3001.pdf,
1293661,BELLA+CANVAS ® Unisex Jersey Short Sleeve Tee. BC3001,Retail fit Tear-away label Side seamed Shoulder taping Solid Colors: 4.2-ounce 100% Airlume combed and ring spun cotton 32 singles Ash: 99/1 Airlume combed and ring spun cotton/poly Athletic Heather/Black Heather: 90/10 Airlume combed and ring spun cotton/poly Heather CVC/Blend Colors: 52/48 Airlume combed and ring spun cotton/poly Prism: 99/1 Airlume combed and ring spun cotton/poly ,BC3001,Unisex Sizes: XS-5XL,Bella Logo 2000.jpg,BC3001TN.jpg,BC3001sw.jpg,BC3001.jpg,SpecSheetMeasurements_BC3001.pdf,Size,12.14,T-Shirts , ,Army,bc_army.gif,BC3001_army_flat_front.jpg,BC3001_army_flat_frontTN.jpg,2XL,0.4000,7.07,7.07,6.07,CX,72,129366,1,Army,Bella + Canvas,Regular,BC3001|BC3001CVC|BC3501|BC6004|BC3001Y|BC3001U|BC3005,12.14,,https://cdnm.sanmar.com/imglib/mresjpg/2018/f3/BC3001_army_flat_front.jpg,SpecSheetMeasurements_BC3001.pdf,
1293672,BELLA+CANVAS ® Unisex Jersey Short Sleeve Tee. BC3001,Retail fit Tear-away label Side seamed Shoulder taping Solid Colors: 4.2-ounce 100% Airlume combed and ring spun cotton 32 singles Ash: 99/1 Airlume combed and ring spun cotton/poly Athletic Heather/Black Heather: 90/10 Airlume combed and ring spun cotton/poly Heather CVC/Blend Colors: 52/48 Airlume combed and ring spun cotton/poly Prism: 99/1 Airlume combed and ring spun cotton/poly ,BC3001,Unisex Sizes: XS-5XL,Bella Logo 2000.jpg,BC3001TN.jpg,BC3001sw.jpg,BC3001.jpg,SpecSheetMeasurements_BC3001.pdf,Size,14.66,T-Shirts , ,Army,bc_army.gif,BC3001_army_flat_front.jpg,BC3001_army_flat_frontTN.jpg,3XL,0.4500,8.33,8.33,7.33,CT,60,129367,2,Army,Bella + Canvas,Regular,BC3001|BC3001CVC|BC3501|BC6004|BC3001Y|BC3001U|BC3005,14.66,,https://cdnm.sanmar.com/imglib/mresjpg/2018/f3/BC3001_army_flat_front.jpg,SpecSheetMeasurements_BC3001.pdf,
1293683,BELLA+CANVAS ® Unisex Jersey Short Sleeve Tee. BC3001,Retail fit Tear-away label Side seamed Shoulder taping Solid Colors: 4.2-ounce 100% Airlume combed and ring spun cotton 32 singles Ash: 99/1 Airlume combed and ring spun cotton/poly Athletic Heather/Black Heather: 90/10 Airlume combed and ring spun cotton/poly Heather CVC/Blend Colors: 52/48 Airlume combed and ring spun cotton/poly Prism: 99/1 Airlume combed and ring spun cotton/poly ,BC3001,Unisex Sizes: XS-5XL,Bella Logo 2000.jpg,BC3001TN.jpg,BC3001sw.jpg,BC3001.jpg,SpecSheetMeasurements_BC3001.pdf,Size,17.16,T-Shirts , ,Army,bc_army.gif,BC3001_army_flat_front.jpg,BC3001_army_flat_frontTN.jpg,4XL,0.5800,9.58,9.58,8.58,CQ,24,129368,3,Army,Bella + Canvas,Regular,BC3001|BC3001CVC|BC3501|BC6004|BC3001Y|BC3001U|BC3005,17.16,,https://cdnm.sanmar.com/imglib/mresjpg/2018/f3/BC3001_army_flat_front.jpg,SpecSheetMeasurements_BC3001.pdf,
1293691,BELLA+CANVAS ® Unisex Jersey Short Sleeve Tee. BC3001,Retail fit Tear-away label Side seamed Shoulder taping Solid Colors: 4.2-ounce 100% Airlume combed and ring spun cotton 32 singles Ash: 99/1 Airlume combed and ring spun cotton/poly Athletic Heather/Black Heather: 90/10 Airlume combed and ring spun cotton/poly Heather CVC/Blend Colors: 52/48 Airlume combed and ring spun cotton/poly Prism: 99/1 Airlume combed and ring spun cotton/poly ,BC3001,Unisex Sizes: XS-5XL,Bella Logo 2000.jpg,BC3001TN.jpg,BC3001sw.jpg,BC3001.jpg,SpecSheetMeasurements_BC3001.pdf,Size,9.6,T-Shirts , ,Ash,bc_ash.gif,BC3001_ash_flat_front.jpg,BC3001_ash_flat_frontTN.jpg,XS,0.2200,5.80,5.80,4.80,CR,72,129369,1,Ash,Bella + Canvas,Regular,BC3001|BC3001CVC|BC3501|BC6004|BC3001Y|BC3001U|BC3005,9.6,,https://cdnm.sanmar.com/imglib/mresjpg/2018/f3/BC3001_ash_flat_front.jpg,SpecSheetMeasurements_BC3001.pdf,
1293692,BELLA+CANVAS ® Unisex Jersey Short Sleeve Tee. BC3001,Retail fit Tear-away label Side seamed Shoulder taping Solid Colors: 4.2-ounce 100% Airlume combed and ring spun cotton 32 singles Ash: 99/1 Airlume combed and ring spun cotton/poly Athletic Heather/Black Heather: 90/10 Airlume combed and ring spun cotton/poly Heather CVC/Blend Colors: 52/48 Airlume combed and ring spun cotton/poly Prism: 99/1 Airlume combed and ring spun cotton/poly ,BC3001,Unisex Sizes: XS-5XL,Bella Logo 2000.jpg,BC3001TN.jpg,BC3001sw.jpg,BC3001.jpg,SpecSheetMeasurements_BC3001.pdf,Size,9.6,T-Shirts , ,Ash,bc_ash.gif,BC3001_ash_flat_front.jpg,BC3001_ash_flat_frontTN.jpg,S,0.2700,5.80,5.80,4.80,CR,72,129369,2,Ash,Bella + Canvas,Regular,BC3001|BC3001CVC|BC3501|BC6004|BC3001Y|BC3001U|BC3005,9.6,,https://cdnm.sanmar.com/imglib/mresjpg/2018/f3/BC3001_ash_flat_front.jpg,SpecSheetMeasurements_BC3001.pdf,
1293693,BELLA+CANVAS ® Unisex Jersey Short Sleeve Tee. BC3001,Retail fit Tear-away label Side seamed Shoulder taping Solid Colors: 4.2-ounce 100% Airlume combed and ring spun cotton 32 singles Ash: 99/1 Airlume combed and ring spun cotton/poly Athletic Heather/Black Heather: 90/10 Airlume combed and ring spun cotton/poly Heather CVC/Blend Colors: 52/48 Airlume combed and ring spun cotton/poly Prism: 99/1 Airlume combed and ring spun cotton/poly ,BC3001,Unisex Sizes: XS-5XL,Bella Logo 2000.jpg,BC3001TN.jpg,BC3001sw.jpg,BC3001.jpg,SpecSheetMeasurements_BC3001.pdf,Size,9.6,T-Shirts , ,Ash,bc_ash.gif,BC3001_ash_flat_front.jpg,BC3001_ash_flat_frontTN.jpg,M,0.3000,5.80,5.80,4.80,CR,72,129369,3,Ash,Bella + Canvas,Regular,BC3001|BC3001CVC|BC3501|BC6004|BC3001Y|BC3001U|BC3005,9.6,,https://cdnm.sanmar.com/imglib/mresjpg/2018/f3/BC3001_ash_flat_front.jpg,SpecSheetMeasurements_BC3001.pdf,
1293694,BELLA+CANVAS ® Unisex Jersey Short Sleeve Tee. BC3001,Retail fit Tear-away label Side seamed Shoulder taping Solid Colors: 4.2-ounce 100% Airlume combed and ring spun cotton 32 singles Ash: 99/1 Airlume combed and ring spun cotton/poly Athletic Heather/Black Heather: 90/10 Airlume combed and ring spun cotton/poly Heather CVC/Blend Colors: 52/48 Airlume combed and ring spun cotton/poly Prism: 99/1 Airlume combed and ring spun cotton/poly ,BC3001,Unisex Sizes: XS-5XL,Bella Logo 2000.jpg,BC3001TN.jpg,BC3001sw.jpg,BC3001.jpg,SpecSheetMeasurements_BC3001.pdf,Size,9.6,T-Shirts , ,Ash,bc_ash.gif,BC3001_ash_flat_front.jpg,BC3001_ash_flat_frontTN.jpg,L,0.3300,5.80,5.80,4.80,CR,72,129369,4,Ash,Bella + Canvas,Regular,BC3001|BC3001CVC|BC3501|BC6004|BC3001Y|BC3001U|BC3005,9.6,,https://cdnm.sanmar.com/imglib/mresjpg/2018/f3/BC3001_ash_flat_front.jpg,SpecSheetMeasurements_BC3001.pdf,
1293695,BELLA+CANVAS ® Unisex Jersey Short Sleeve Tee. BC3001,Retail fit Tear-away label Side seamed Shoulder taping Solid Colors: 4.2-ounce 100% Airlume combed and ring spun cotton 32 singles Ash: 99/1 Airlume combed and ring spun cotton/poly Athletic Heather/Black Heather: 90/10 Airlume combed and ring spun cotton/poly Heather CVC/Blend Colors: 52/48 Airlume combed and ring spun cotton/poly Prism: 99/1 Airlume combed and ring spun cotton/poly ,BC3001,Unisex Sizes: XS-5XL,Bella Logo 2000.jpg,BC3001TN.jpg,BC3001sw.jpg,BC3001.jpg,SpecSheetMeasurements_BC3001.pdf,Size,9.6,T-Shirts , ,Ash,bc_ash.gif,BC3001_ash_flat_front.jpg,BC3001_ash_flat_frontTN.jpg,XL,0.3500,5.80,5.80,4.80,CR,72,129369,5,Ash,Bella + Canvas,Regular,BC3001|BC3001CVC|BC3501|BC6004|BC3001Y|BC3001U|BC3005,9.6,,https://cdnm.sanmar.com/imglib/mresjpg/2018/f3/BC3001_ash_flat_front.jpg,SpecSheetMeasurements_BC3001.pdf,
1293701,BELLA+CANVAS ® Unisex Jersey Short Sleeve Tee. BC3001,Retail fit Tear-away label Side seamed Shoulder taping Solid Colors: 4.2-ounce 100% Airlume combed and ring spun cotton 32 singles Ash: 99/1 Airlume combed and ring spun cotton/poly Athletic Heather/Black Heather: 90/10 Airlume combed and ring spun cotton/poly Heather CVC/Blend Colors: 52/48 Airlume combed and ring spun cotton/poly Prism: 99/1 Airlume combed and ring spun cotton/poly ,BC3001,Unisex Sizes: XS-5XL,Bella Logo 2000.jpg,BC3001TN.jpg,BC3001sw.jpg,BC3001.jpg,SpecSheetMeasurements_BC3001.pdf,Size,12.14,T-Shirts , ,Ash,bc_ash.gif,BC3001_ash_flat_front.jpg,BC3001_ash_flat_frontTN.jpg,2XL,0.4000,7.07,7.07,6.07,CX,72,129370,1,Ash,Bella + Canvas,Regular,BC3001|BC3001CVC|BC3501|BC6004|BC3001Y|BC3001U|BC3005,12.14,,https://cdnm.sanmar.com/imglib/mresjpg/2018/f3/BC3001_ash_flat_front.jpg,SpecSheetMeasurements_BC3001.pdf,
1293712,BELLA+CANVAS ® Unisex Jersey Short Sleeve Tee. BC3001,Retail fit Tear-away label Side seamed Shoulder taping Solid Colors: 4.2-ounce 100% Airlume combed and ring spun cotton 32 singles Ash: 99/1 Airlume combed and ring spun cotton/poly Athletic Heather/Black Heather: 90/10 Airlume combed and ring spun cotton/poly Heather CVC/Blend Colors: 52/48 Airlume combed and ring spun cotton/poly Prism: 99/1 Airlume combed and ring spun cotton/poly ,BC3001,Unisex Sizes: XS-5XL,Bella Logo 2000.jpg,BC3001TN.jpg,BC3001sw.jpg,BC3001.jpg,SpecSheetMeasurements_BC3001.pdf,Size,14.66,T-Shirts , ,Ash,bc_ash.gif,BC3001_ash_flat_front.jpg,BC3001_ash_flat_frontTN.jpg,3XL,0.4500,8.33,8.33,7.33,CT,60,129371,2,Ash,Bella + Canvas,Regular,BC3001|BC3001CVC|BC3501|BC6004|BC3001Y|BC3001U|BC3005,14.66,,https://cdnm.sanmar.com/imglib/mresjpg/2018/f3/BC3001_ash_flat_front.jpg,SpecSheetMeasurements_BC3001.pdf,
1293723,BELLA+CANVAS ® Unisex Jersey Short Sleeve Tee. BC3001,Retail fit Tear-away label Side seamed Shoulder taping Solid Colors: 4.2-ounce 100% Airlume combed and ring spun cotton 32 singles Ash: 99/1 Airlume combed and ring spun cotton/poly Athletic Heather/Black Heather: 90/10 Airlume combed and ring spun cotton/poly Heather CVC/Blend Colors: 52/48 Airlume combed and ring spun cotton/poly Prism: 99/1 Airlume combed and ring spun cotton/poly ,BC3001,Unisex Sizes: XS-5XL,Bella Logo 2000.jpg,BC3001TN.jpg,BC3001sw.jpg,BC3001.jpg,SpecSheetMeasurements_BC3001.pdf,Size,17.16,T-Shirts , ,Ash,bc_ash.gif,BC3001_ash_flat_front.jpg,BC3001_ash_flat_frontTN.jpg,4XL,0.5800,9.58,9.58,8.58,CQ,24,129372,3,Ash,Bella + Canvas,Regular,BC3001|BC3001CVC|BC3501|BC6004|BC3001Y|BC3001U|BC3005,17.16,,https://cdnm.sanmar.com/imglib/mresjpg/2018/f3/BC3001_ash_flat_front.jpg,SpecSheetMeasurements_BC3001.pdf,
1293731,BELLA+CANVAS ® Unisex Jersey Short Sleeve Tee. BC3001,Retail fit Tear-away label Side seamed Shoulder taping Solid Colors: 4.2-ounce 100% Airlume combed and ring spun cotton 32 singles Ash: 99/1 Airlume combed and ring spun cotton/poly Athletic Heather/Black Heather: 90/10 Airlume combed and ring spun cotton/poly Heather CVC/Blend Colors: 52/48 Airlume combed and ring spun cotton/poly Prism: 99/1 Airlume combed and ring spun cotton/poly ,BC3001,Unisex Sizes: XS-5XL,Bella Logo 2000.jpg,BC3001TN.jpg,BC3001sw.jpg,BC3001.jpg,SpecSheetMeasurements_BC3001.pdf,Size,9.6,T-Shirts , ,Asphalt,bc_asphalt.gif,BC3001_asphalt_flat_front.jpg,BC3001_asphalt_flat_frontTN.jpg,XS,0.2200,5.80,5.80,4.80,CR,72,129373,1,Asphalt,Bella + Canvas,Regular,BC3001|BC3001CVC|BC3501|BC6004|BC3001Y|BC3001U|BC3005,9.6,,https://cdnm.sanmar.com/imglib/mresjpg/2018/f3/BC3001_asphalt_flat_front.jpg,SpecSheetMeasurements_BC3001.pdf,
1293732,BELLA+CANVAS ® Unisex Jersey Short Sleeve Tee. BC3001,Retail fit Tear-away label Side seamed Shoulder taping Solid Colors: 4.2-ounce 100% Airlume combed and ring spun cotton 32 singles Ash: 99/1 Airlume combed and ring spun cotton/poly Athletic Heather/Black Heather: 90/10 Airlume combed and ring spun cotton/poly Heather CVC/Blend Colors: 52/48 Airlume combed and ring spun cotton/poly Prism: 99/1 Airlume combed and ring spun cotton/poly ,BC3001,Unisex Sizes: XS-5XL,Bella Logo 2000.jpg,BC3001TN.jpg,BC3001sw.jpg,BC3001.jpg,SpecSheetMeasurements_BC3001.pdf,Size,9.6,T-Shirts , ,Asphalt,bc_asphalt.gif,BC3001_asphalt_flat_front.jpg,BC3001_asphalt_flat_frontTN.jpg,S,0.2700,5.80,5.80,4.80,CR,72,129373,2,Asphalt,Bella + Canvas,Regular,BC3001|BC3001CVC|BC3501|BC6004|BC3001Y|BC3001U|BC3005,9.6,,https://cdnm.sanmar.com/imglib/mresjpg/2018/f3/BC3001_asphalt_flat_front.jpg,SpecSheetMeasurements_BC3001.pdf,
1293733,BELLA+CANVAS ® Unisex Jersey Short Sleeve Tee. BC3001,Retail fit Tear-away label Side seamed Shoulder taping Solid Colors: 4.2-ounce 100% Airlume combed and ring spun cotton 32 singles Ash: 99/1 Airlume combed and ring spun cotton/poly Athletic Heather/Black Heather: 90/10 Airlume combed and ring spun cotton/poly Heather CVC/Blend Colors: 52/48 Airlume combed and ring spun cotton/poly Prism: 99/1 Airlume combed and ring spun cotton/poly ,BC3001,Unisex Sizes: XS-5XL,Bella Logo 2000.jpg,BC3001TN.jpg,BC3001sw.jpg,BC3001.jpg,SpecSheetMeasurements_BC3001.pdf,Size,9.6,T-Shirts , ,Asphalt,bc_asphalt.gif,BC3001_asphalt_flat_front.jpg,BC3001_asphalt_flat_frontTN.jpg,M,0.3000,5.80,5.80,4.80,CR,72,129373,3,Asphalt,Bella + Canvas,Regular,BC3001|BC3001CVC|BC3501|BC6004|BC3001Y|BC3001U|BC3005,9.6,,https://cdnm.sanmar.com/imglib/mresjpg/2018/f3/BC3001_asphalt_flat_front.jpg,SpecSheetMeasurements_BC3001.pdf,
1293734,BELLA+CANVAS ® Unisex Jersey Short Sleeve Tee. BC3001,Retail fit Tear-away label Side seamed Shoulder taping Solid Colors: 4.2-ounce 100% Airlume combed and ring spun cotton 32 singles Ash: 99/1 Airlume combed and ring spun cotton/poly Athletic Heather/Black Heather: 90/10 Airlume combed and ring spun cotton/poly Heather CVC/Blend Colors: 52/48 Airlume combed and ring spun cotton/poly Prism: 99/1 Airlume combed and ring spun cotton/poly ,BC3001,Unisex Sizes: XS-5XL,Bella Logo 2000.jpg,BC3001TN.jpg,BC3001sw.jpg,BC3001.jpg,SpecSheetMeasurements_BC3001.pdf,Size,9.6,T-Shirts , ,Asphalt,bc_asphalt.gif,BC3001_asphalt_flat_front.jpg,BC3001_asphalt_flat_frontTN.jpg,L,0.3300,5.80,5.80,4.80,CR,72,129373,4,Asphalt,Bella + Canvas,Regular,BC3001|BC3001CVC|BC3501|BC6004|BC3001Y|BC3001U|BC3005,9.6,,https://cdnm.sanmar.com/imglib/mresjpg/2018/f3/BC3001_asphalt_flat_front.jpg,SpecSheetMeasurements_BC3001.pdf,
1293735,BELLA+CANVAS ® Unisex Jersey Short Sleeve Tee. BC3001,Retail fit Tear-away label Side seamed Shoulder taping Solid Colors: 4.2-ounce 100% Airlume combed and ring spun cotton 32 singles Ash: 99/1 Airlume combed and ring spun cotton/poly Athletic Heather/Black Heather: 90/10 Airlume combed and ring spun cotton/poly Heather CVC/Blend Colors: 52/48 Airlume combed and ring spun cotton/poly Prism: 99/1 Airlume combed and ring spun cotton/poly ,BC3001,Unisex Sizes: XS-5XL,Bella Logo 2000.jpg,BC3001TN.jpg,BC3001sw.jpg,BC3001.jpg,SpecSheetMeasurements_BC3001.pdf,Size,9.6,T-Shirts , ,Asphalt,bc_asphalt.gif,BC3001_asphalt_flat_front.jpg,BC3001_asphalt_flat_frontTN.jpg,XL,0.3500,5.80,5.80,4.80,CR,72,129373,5,Asphalt,Bella + Canvas,Regular,BC3001|BC3001CVC|BC3501|BC6004|BC3001Y|BC3001U|BC3005,9.6,,https://cdnm.sanmar.com/imglib/mresjpg/2018/f3/BC3001_asphalt_flat_front.jpg,SpecSheetMeasurements_BC3001.pdf,
